college_name,branch,category,round1_cutoff,round3_cutoff,city,college_type,intake
"E028 Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101",Electronics and Communication Engineering,GM,140418.0,,Gadag,Private,
"E028 Tontadarya College of Engineering, Gadag MUNDARAGI ROAD ,GADAG - 582101",Mechatronics Engineering,GM,83700.0,152589.0,Gadag,Private,
"E029 Maratha Mandal Engineering College, Belgaum RS. NO.104, HALBHAVI VILLAGE, POST: NEW VANTMURI, VIA KAKATI, TALUKA & DIST. BELGAUM-591113",Civil Engineering,GM,81526.0,237380.0,Belagavi,Private,
"E029 Maratha Mandal Engineering College, Belgaum RS. NO.104, HALBHAVI VILLAGE, POST: NEW VANTMURI, VIA KAKATI, TALUKA & DIST. BELGAUM-591113",Computer Engineering,GM,66950.0,224954.0,Belagavi,Private,
"E029 Maratha Mandal Engineering College, Belgaum RS. NO.104, HALBHAVI VILLAGE, POST: NEW VANTMURI, VIA KAKATI, TALUKA & DIST. BELGAUM-591113",Computer Science and Engineering,GM,86495.0,224409.0,Belagavi,Private,
"E029 Maratha Mandal Engineering College, Belgaum RS. NO.104, HALBHAVI VILLAGE, POST: NEW VANTMURI, VIA KAKATI, TALUKA & DIST. BELGAUM-591113",Electronics and Communication Engineering,GM,164243.0,,Belagavi,Private,
"E031 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Aeronautical Engineering,GM,125851.5,261347.0,Bagalkote,Autonomous,
"E031 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Civil Engineering,GM,19827.5,24315.0,Bagalkote,Autonomous,
"E031 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Computer Science and Engineering (AI & ML),GM,45831.0,57277.0,Bagalkote,Autonomous,
"E031 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Electronics and Communication Engineering,GM,136597.0,,Bagalkote,Autonomous,
"E031 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Mechatronics Engineering,GM,25225.0,32785.0,Bagalkote,Autonomous,
"E032 R.T.E. Soceity's Rural Engineering College, Hulkoti HULKOTI -582 205,GADAG",Artificial Intelligence and Machine Learning,GM,156823.0,,Gadag,Private,
"E032 R.T.E. Soceity's Rural Engineering College, Hulkoti HULKOTI -582 205,GADAG",Civil Engineering,GM,90186.0,244461.0,Gadag,Private,
"E032 R.T.E. Soceity's Rural Engineering College, Hulkoti HULKOTI -582 205,GADAG",Computer Science and Engineering,GM,105670.0,247252.0,Gadag,Private,
"E032 R.T.E. Soceity's Rural Engineering College, Hulkoti HULKOTI -582 205,GADAG",Electronics and Communication Engineering,GM,159028.0,,Gadag,Private,
"E033 Sri Taralabalu Jagadguru Institute of Technology, Ranebennur P B ROAD (NH4),RANEBENNUR-581 115,HAVERI DISTRICT",Civil Engineering,GM,79368.0,127724.0,Haveri District,Private,
"E033 Sri Taralabalu Jagadguru Institute of Technology, Ranebennur P B ROAD (NH4),RANEBENNUR-581 115,HAVERI DISTRICT",Computer Science and Engineering (AI & ML),GM,114550.0,191509.0,Haveri District,Private,
"E033 Sri Taralabalu Jagadguru Institute of Technology, Ranebennur P B ROAD (NH4),RANEBENNUR-581 115,HAVERI DISTRICT",Electronics and Communication Engineering,GM,97089.0,250137.0,Haveri District,Private,
"E033 Sri Taralabalu Jagadguru Institute of Technology, Ranebennur P B ROAD (NH4),RANEBENNUR-581 115,HAVERI DISTRICT",Mechatronics Engineering,GM,106096.5,231089.0,Haveri District,Private,
"E034 SDM College of Engineering, Dharwad (AUTONOMOUS) DHAVALAGIRI,KALGHATGI ROAD,DHARWAD",Artificial Intelligence and Machine Learning,GM,40487.0,89484.0,Dharwad,Autonomous,
"E034 SDM College of Engineering, Dharwad (AUTONOMOUS) DHAVALAGIRI,KALGHATGI ROAD,DHARWAD",Civil Engineering,GM,13118.0,16711.5,Dharwad,Autonomous,
"E034 SDM College of Engineering, Dharwad (AUTONOMOUS) DHAVALAGIRI,KALGHATGI ROAD,DHARWAD",Computer Science and Engineering (AI & ML),GM,26468.0,47008.0,Dharwad,Autonomous,
"E034 SDM College of Engineering, Dharwad (AUTONOMOUS) DHAVALAGIRI,KALGHATGI ROAD,DHARWAD",Electronics and Communication Engineering,GM,15237.0,20914.0,Dharwad,Autonomous,
"E034 SDM College of Engineering, Dharwad (AUTONOMOUS) DHAVALAGIRI,KALGHATGI ROAD,DHARWAD",Mechatronics Engineering,GM,16402.0,23757.0,Dharwad,Autonomous,
"E035 Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",Artificial Intelligence and Machine Learning,GM,106073.0,239475.0,Pin,Private,
"E035 Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",Civil Engineering,GM,112154.0,230681.0,Pin,Private,
"E035 Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",Computer Science and Engineering,GM,127589.0,211997.0,Pin,Private,
"E035 Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",Computer Science and Engineering (Data Science),GM,143423.0,212970.0,Pin,Private,
"E035 Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",Electronics and Communication Engineering,GM,189559.0,,Pin,Private,
"E035 Anjuman Institute of Technology & Management, Bhatkal ANJUMANABAD,BHATKAL,(U K DIST), PIN 581320",Mechatronics Engineering,GM,120727.0,,Pin,Private,
"E036 K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",Biotechnology,GM,45761.75,149969.0,Belagavi,Private,
"E036 K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",Civil Engineering,GM,19959.0,23850.0,Belagavi,Private,
"E036 K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",Computer Science and Engineering (AI & ML),GM,33969.0,56920.0,Belagavi,Private,
"E036 K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",Computer Science and Engineering (Data Science),GM,18233.0,23578.0,Belagavi,Private,
"E036 K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",Electronics and Communication Engineering,GM,76461.0,171202.0,Belagavi,Private,
"E036 K L E Technological Univeristy, Belgaum Campus (Formerly KLE Dr M.S.Sheshagiri College of Engineering and Technology) UDYAMBAGH,BELGAUM",Mechatronics Engineering,GM,21967.0,27834.0,Belagavi,Private,
"E037 K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",Aeronautical Engineering,GM,30146.5,47195.0,Belagavi,Autonomous,
"E037 K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",Artificial Intelligence and Machine Learning,GM,12936.0,16368.0,Belagavi,Autonomous,
"E037 K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",Civil Engineering,GM,72051.0,257014.0,Belagavi,Autonomous,
"E037 K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",Computer Science and Engineering (AI & ML),GM,26417.0,36317.0,Belagavi,Autonomous,
"E037 K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",Electronics and Communication Engineering,GM,83846.0,200998.0,Belagavi,Autonomous,
"E037 K.L.S. Gogte Institute of Technology, Belgaum.(AUTONOMOUS) ""JNANA GANGA"", UDYAMBAG,BELGAUM",Mechatronics Engineering,GM,17293.0,21865.0,Belagavi,Autonomous,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Artificial Intelligence and Machine Learning,GM,34038.0,47235.0,Vijayapura,Private,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Civil Engineering,GM,39460.0,44110.0,Vijayapura,Private,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Computer Science and Engineering,GM,54700.0,67376.0,Vijayapura,Private,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Computer Science and Engineering (AI & ML),GM,124261.0,237018.0,Vijayapura,Private,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Computer Science and Engineering (Data Science),GM,73876.0,249630.0,Vijayapura,Private,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Electronics and Communication Engineering,GM,50861.0,76418.0,Vijayapura,Private,
"E038 BLDEA's VP. Dr.P.G. Hallakatti College of Engineering & Technology, Bijapur ASHRAM ROAD,BIJAPUR - 586103",Mechatronics Engineering,GM,49891.0,83432.0,Vijayapura,Private,
"E040 Hira Sugar Institute of Technology, Nidasoshi NIDAOSHI,TALUKA: HUKERI,DISTRICT: BELGAUM",Computer Engineering,GM,60132.0,80183.0,Belagavi,Private,
"E040 Hira Sugar Institute of Technology, Nidasoshi NIDAOSHI,TALUKA: HUKERI,DISTRICT: BELGAUM",Computer Science and Engineering (AI & ML),GM,98402.0,148486.0,Belagavi,Private,
"E040 Hira Sugar Institute of Technology, Nidasoshi NIDAOSHI,TALUKA: HUKERI,DISTRICT: BELGAUM",Electronics and Communication Engineering,GM,152832.5,260557.0,Belagavi,Private,
"E040 Hira Sugar Institute of Technology, Nidasoshi NIDAOSHI,TALUKA: HUKERI,DISTRICT: BELGAUM",Mechatronics Engineering,GM,78437.0,146775.0,Belagavi,Private,
"E041 P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",Aeronautical Engineering,GM,131213.0,261547.0,Kalaburagi,Autonomous,
"E041 P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",Civil Engineering,GM,55370.0,74068.0,Kalaburagi,Autonomous,
"E041 P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",Electronics and Communication Engineering,GM,127254.0,254990.0,Kalaburagi,Autonomous,
"E041 P D A College of Engineering, Gulbarga(AUTONOMOUS) AIWAN-E-SHAHI AREA,STATION ROAD,GULBARGA-585102",Mechatronics Engineering,GM,34741.0,42114.0,Kalaburagi,Autonomous,
"E042 Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",Aeronautical Engineering,GM,71175.0,258167.0,Karnataka,Government,
"E042 Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",Civil Engineering,GM,53162.0,133612.0,Karnataka,Government,
"E042 Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",Computer Science and Engineering,GM,83632.0,253957.0,Karnataka,Government,
"E042 Khaja Bandanawaz University KBN University Street, Khaja Colony, Kalaburagi, Karnataka 585104",Electronics and Communication Engineering,GM,171477.0,247317.0,Karnataka,Government,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Artificial Intelligence and Machine Learning,GM,95889.0,149648.0,Bidar,Private,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Civil Engineering,GM,67002.0,100425.0,Bidar,Private,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Computer Science and Engineering,GM,76170.0,103803.0,Bidar,Private,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Computer Science and Engineering (AI & ML),GM,187358.0,,Bidar,Private,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Computer Science and Engineering (Data Science),GM,105250.0,249383.0,Bidar,Private,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Electronics and Communication Engineering,GM,91176.5,226446.0,Bidar,Private,
"E043 Gurunanak Dev Engineering College, Bidar MAILOOR ROAD,BIDAR 585403",Mechatronics Engineering,GM,97258.5,262073.0,Bidar,Private,
"E044 Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",Artificial Intelligence and Machine Learning,GM,60593.0,64691.0,Bidar,Private,
"E044 Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",Chemical Engineering,GM,57244.0,258318.0,Bidar,Private,
"E044 Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",Civil Engineering,GM,51430.0,59474.0,Bidar,Private,
"E044 Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",Computer Science and Engineering,GM,100066.0,251957.0,Bidar,Private,
"E044 Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",Computer Science and Engineering (Data Science),GM,85367.0,111468.0,Bidar,Private,
"E044 Bheemanna Khandre Institute of Technology, Bhalki BHALKI-HUMNABAD ROAD,BHALKI- 585328,DIST. BIDAR",Electronics and Communication Engineering,GM,173883.0,228594.0,Bidar,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Artificial Intelligence and Machine Learning,GM,66964.0,87502.0,Ballari,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Civil Engineering,GM,77878.0,90633.0,Ballari,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Computer Science and Engineering,GM,84167.0,244375.0,Ballari,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Computer Science and Engineering (AI & ML),GM,206395.0,259815.0,Ballari,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Computer Science and Engineering (Data Science),GM,91993.0,253111.0,Ballari,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Electronics and Communication Engineering,GM,96200.0,260614.0,Ballari,Private,
"E045 Rao Bahadur Y.Mahabaleswarappa Engineering College, Bellary CONTONMENT, BELLARY-583104",Mechatronics Engineering,GM,99011.0,259841.0,Ballari,Private,
"E046 H K E's Society's Sir M Visvesvaraya College of Engineering, Raichur YERAMARUS CAMP,RAICHUR-584 135,",Civil Engineering,GM,49073.0,97950.0,Unknown,Private,
"E046 H K E's Society's Sir M Visvesvaraya College of Engineering, Raichur YERAMARUS CAMP,RAICHUR-584 135,",Computer Science and Engineering,GM,114134.0,243836.0,Unknown,Private,
"E046 H K E's Society's Sir M Visvesvaraya College of Engineering, Raichur YERAMARUS CAMP,RAICHUR-584 135,",Electronics and Communication Engineering,GM,217343.0,,Unknown,Private,
"E047 Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN",Artificial Intelligence and Machine Learning,GM,30004.0,38845.0,Hasssan,Autonomous,
"E047 Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN",Civil Engineering,GM,38168.0,57627.0,Hasssan,Autonomous,
"E047 Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN",Computer Science and Engineering (AI & ML),GM,61895.0,106569.0,Hasssan,Autonomous,
"E047 Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN",Electronics and Communication Engineering,GM,41398.0,56488.0,Hasssan,Autonomous,
"E047 Malnad College of Engineering, Hassan(AUTONOMOUS) P.B. NO. 21, SALAGAME ROAD,HASSSAN",Mechatronics Engineering,GM,60375.0,101618.0,Hasssan,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Artificial Intelligence and Data Science,GM,2786.0,5087.5,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Artificial Intelligence and Machine Learning,GM,8819.0,13931.0,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Biotechnology,GM,,19679.0,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Chemical Engineering,GM,14050.0,,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Civil Engineering,GM,2868.0,6293.0,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Computer Science and Engineering,GM,2497.0,4585.0,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Computer Science and Engineering (Data Science),GM,3070.0,4794.0,Bangalore,Autonomous,
"E048 B M S College of Engineering, Basavanagudi, Bangalore (AUTONOMOUS) POST BOX NO 1908, BULL TEMPLE ROAD,BANGALORE",Electronics and Communication Engineering,GM,8572.0,21879.0,Bangalore,Autonomous,
"E049 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Artificial Intelligence and Machine Learning,GM,109174.0,,Bagalkote,Autonomous,
"E049 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Biotechnology,GM,56282.0,259400.0,Bagalkote,Autonomous,
"E049 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Civil Engineering,GM,24727.0,33642.0,Bagalkote,Autonomous,
"E049 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Computer Engineering,GM,33600.0,44443.0,Bagalkote,Autonomous,
"E049 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Computer Science and Engineering (AI & ML),GM,49302.0,61234.0,Bagalkote,Autonomous,
"E049 B V V Sangha`s Basaveshwara Engineering College , Bagalkote (AUTONOMOUS) NIJALINGAPPA ROAD,BAGALKOT 587102",Electronics and Communication Engineering,GM,36219.0,46367.0,Bagalkote,Autonomous,
"E054 K V G College of Engineering, Sullia KURUNJIBHAG,",Artificial Intelligence and Machine Learning,GM,102955.0,243478.0,Unknown,Private,
"E054 K V G College of Engineering, Sullia KURUNJIBHAG,",Civil Engineering,GM,102704.0,248344.0,Unknown,Private,
"E054 K V G College of Engineering, Sullia KURUNJIBHAG,",Computer Science and Engineering,GM,117089.0,261657.0,Unknown,Private,
"E055 P A College of Engineering, Kairangal, Bantwala Tq,. Mangalore NADUPADAV, NEAR MANGALORE UNIVERSITY,MONTEPADAV POST, KAIRANGALA VILLAGE,BANTWAL-MANGALORE",Artificial Intelligence and Machine Learning,GM,70080.0,108121.0,Mangaluru,Government,
"E055 P A College of Engineering, Kairangal, Bantwala Tq,. Mangalore NADUPADAV, NEAR MANGALORE UNIVERSITY,MONTEPADAV POST, KAIRANGALA VILLAGE,BANTWAL-MANGALORE",Biotechnology,GM,,251474.0,Mangaluru,Government,
"E055 P A College of Engineering, Kairangal, Bantwala Tq,. Mangalore NADUPADAV, NEAR MANGALORE UNIVERSITY,MONTEPADAV POST, KAIRANGALA VILLAGE,BANTWAL-MANGALORE",Civil Engineering,GM,96655.0,224445.0,Mangaluru,Government,
"E055 P A College of Engineering, Kairangal, Bantwala Tq,. Mangalore NADUPADAV, NEAR MANGALORE UNIVERSITY,MONTEPADAV POST, KAIRANGALA VILLAGE,BANTWAL-MANGALORE",Computer Science and Engineering,GM,112800.0,156810.0,Mangaluru,Government,
"E055 P A College of Engineering, Kairangal, Bantwala Tq,. Mangalore NADUPADAV, NEAR MANGALORE UNIVERSITY,MONTEPADAV POST, KAIRANGALA VILLAGE,BANTWAL-MANGALORE",Electronics and Communication Engineering,GM,147864.0,194331.0,Mangaluru,Government,
"E056 The National Institute of Engineering(SOUTH CAMPUS), Mysore(AUTONOMOUS) MANANDAVADI ROAD,MYSORE 570008",Civil Engineering,GM,19662.0,33809.0,Mysore,Autonomous,
